stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.531,-6.773,-2.777,0.112,-1.452,-0.796,-0.636,-0.229,-0.810,1357748385.415,1584,0,0,0.078
norefined,2,-1.007,-6.774,-2.663,0.085,-1.377,-0.841,-0.653,-0.197,-0.829,1031692708.973,1584,0,0,0.149
norefined,3,-0.808,-6.815,-2.691,0.163,-1.008,-0.917,-0.470,-0.300,-0.703,994355177.812,1584,0,0,0.119
norefined,4,-1.266,-6.808,-2.557,0.176,-0.868,-0.950,-0.451,-0.271,-0.709,1094952200.601,1584,0,0,0.186
norefined,5,-0.801,-6.835,-2.696,0.165,-0.820,-0.964,-0.391,-0.342,-0.659,963685751.138,1584,0,0,0.117
norefined,6,-1.269,-6.824,-2.565,0.173,-0.709,-0.988,-0.379,-0.316,-0.665,1051881823.290,1584,0,0,0.186
norefined,7,-0.803,-6.850,-2.704,0.165,-0.664,-1.002,-0.321,-0.387,-0.614,938034626.143,1584,0,0,0.117
norefined,8,-1.276,-6.836,-2.575,0.171,-0.572,-1.019,-0.314,-0.362,-0.620,1018218011.995,1584,0,0,0.187
norefined,9,-0.810,-6.862,-2.713,0.164,-0.530,-1.033,-0.258,-0.432,-0.568,916231623.351,1584,0,0,0.118
norefined,10,-1.286,-6.847,-2.586,0.169,-0.453,-1.044,-0.254,-0.408,-0.574,991202599.771,1584,0,0,0.188
refined,11,-0.810,-6.862,-2.713,0.164,-0.530,-1.033,-0.258,-0.432,-0.568,916231623.351,1584,0,0,0.118
refined,12,-0.763,-4.244,-1.438,0.231,0.660,-0.074,0.299,-0.929,0.072,775597093.292,1584,0,0,0.180
refined,13,-0.735,-4.899,-1.698,0.113,0.318,-0.486,0.191,-0.669,0.066,668525990.152,1584,0,0,0.150
refined,14,-0.876,-5.833,-2.026,0.197,0.402,-0.556,0.235,-0.846,-0.011,662926583.720,1584,0,0,0.150
refined,15,-0.921,-6.142,-2.132,0.223,0.443,-0.559,0.231,-0.902,-0.010,662546838.836,1584,0,0,0.150
refined,16,-0.932,-6.207,-2.156,0.225,0.452,-0.555,0.232,-0.912,-0.004,662524150.653,1584,0,0,0.150
refined,17,-0.934,-6.224,-2.162,0.226,0.454,-0.555,0.232,-0.914,-0.002,662522635.339,1584,0,0,0.150
refined,18,-0.935,-6.228,-2.164,0.226,0.455,-0.555,0.233,-0.914,-0.002,662522530.405,1584,0,0,0.150
refined,19,-0.935,-6.229,-2.164,0.226,0.455,-0.555,0.233,-0.914,-0.002,662522522.881,1584,0,0,0.150
refined,20,-0.935,-6.229,-2.165,0.226,0.455,-0.555,0.233,-0.914,-0.002,662522522.323,1584,0,0,0.150
