stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.199,"[-1.893, -0.505]",0.694,-2.880,0.005
norefined,c,-6.661,"[-10.924, -2.399]",4.262,-2.607,0.011
norefined,s,-3.182,"[-4.985, -1.378]",1.803,-2.942,0.004
norefined,k0,-0.031,"[-0.97, 0.908]",0.939,-0.055,0.956
norefined,k1,-0.791,"[-1.443, -0.139]",0.652,-2.023,0.047
norefined,k2,-1.010,"[-2.552, 0.532]",1.542,-1.092,0.279
norefined,k3,-0.591,"[-1.667, 0.484]",1.076,-0.917,0.363
norefined,k4,-0.239,"[-1.005, 0.527]",0.766,-0.521,0.604
norefined,k5,-0.576,"[-1.341, 0.189]",0.765,-1.255,0.214
refined,tt,-0.955,"[-1.375, -0.535]",0.420,-3.790,0.000
refined,c,-5.639,"[-8.363, -2.915]",2.724,-3.453,0.001
refined,s,-3.108,"[-4.33, -1.887]",1.221,-4.245,0.000
refined,k0,-0.009,"[-0.745, 0.727]",0.736,-0.020,0.984
refined,k1,0.005,"[-0.477, 0.488]",0.482,0.019,0.985
refined,k2,-0.550,"[-1.348, 0.248]",0.798,-1.149,0.255
refined,k3,-0.253,"[-0.952, 0.447]",0.700,-0.602,0.549
refined,k4,-0.092,"[-0.675, 0.491]",0.583,-0.264,0.792
refined,k5,-0.315,"[-0.892, 0.262]",0.577,-0.910,0.366
