attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.212,"[-1.573, -0.85]",0.362,-5.582,0.000,83.641,ngd,7,159123757.470,0.129,-1.000,-0.212,0,0,fn
c,-7.849,"[-10.132, -5.566]",2.283,-5.728,0.000,83.641,ngd,7,159123757.470,0.129,-6.000,-1.849,0,0,fn
s,-4.236,"[-5.515, -2.957]",1.279,-5.517,0.000,83.641,ngd,7,159123757.470,0.129,-3.000,-1.236,0,0,fn
vot,0.154,,,,,83.641,ngd,7,159123757.470,0.129,0.167,-0.012,0,0,fn
tt,-2631.170,"[-192433138.823, 192427876.482]",192430507.653,-0.000,1.000,126.375,lm,7,6366569826.631,0.813,-1.000,-2630.170,1,0,fn
c,19796.929,"[-1449704539.886, 1449744133.744]",1449724336.815,0.000,1.000,126.375,lm,7,6366569826.631,0.813,-6.000,19802.929,1,0,fn
s,-4439.430,"[-324759466.341, 324750587.48]",324755026.910,-0.000,1.000,126.375,lm,7,6366569826.631,0.813,-3.000,-4436.430,1,0,fn
vot,-0.133,,,,,126.375,lm,7,6366569826.631,0.813,0.167,-0.300,0,0,fn
tt,-1.571,"[-2.067, -1.075]",0.496,-5.273,0.000,187.698,ngd+lm,7,152670781.056,0.126,-1.000,-0.571,0,0,fn
c,-9.631,"[-12.596, -6.666]",2.965,-5.411,0.000,187.698,ngd+lm,7,152670781.056,0.126,-6.000,-3.631,0,0,fn
s,-4.761,"[-6.266, -3.257]",1.504,-5.273,0.000,187.698,ngd+lm,7,152670781.056,0.126,-3.000,-1.761,0,0,fn
vot,0.163,,,,,187.698,ngd+lm,7,152670781.056,0.126,0.167,-0.004,0,0,fn
