stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,94.456,2.023,0.000,76,0,9,3808746944.357,278252424.983
refined,146.910,2.023,0.000,76,0,9,3808746944.357,183694482.727
