stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,64.674,2.023,0.000,76,0,9,4572666149.873,472012889.210
refined,81.880,2.023,0.000,76,0,9,4572666149.873,381095081.932
