stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.305,-7.816,-2.879,-1.195,-1.011,-0.955,0.623,-1.291,0.915,1398196546.509,1584,0,0,-0.039
norefined,2,-0.186,-7.793,-2.909,-1.192,-1.040,-0.988,0.633,-1.354,0.879,751441735.777,1584,0,0,0.024
norefined,3,-0.673,-7.747,-2.947,-1.149,-1.054,-0.999,0.686,-1.417,0.849,337174996.439,1584,0,0,0.087
norefined,4,-1.159,-7.685,-2.997,-1.092,-1.009,-0.978,0.702,-1.392,0.866,297627349.918,1584,0,0,0.151
norefined,5,-0.719,-7.709,-3.142,-1.023,-0.947,-0.979,0.582,-1.288,0.887,295463493.929,1584,0,0,0.093
norefined,6,-1.204,-7.645,-3.184,-0.963,-0.896,-0.957,0.597,-1.255,0.905,272465970.573,1584,0,0,0.158
norefined,7,-0.755,-7.670,-3.311,-0.901,-0.833,-0.951,0.486,-1.151,0.928,259978465.122,1584,0,0,0.098
norefined,8,-1.241,-7.605,-3.344,-0.839,-0.779,-0.931,0.499,-1.119,0.944,247622275.111,1584,0,0,0.163
norefined,9,-0.786,-7.631,-3.458,-0.785,-0.714,-0.917,0.396,-1.014,0.968,228435043.622,1584,0,0,0.103
norefined,10,-1.275,-7.567,-3.478,-0.727,-0.666,-0.904,0.408,-0.991,0.978,225504266.834,1584,0,0,0.168
refined,11,-1.275,-7.567,-3.478,-0.727,-0.666,-0.904,0.408,-0.991,0.978,225504266.834,1584,0,0,0.168
refined,12,-0.652,-3.742,-1.874,0.547,-0.478,0.107,-0.791,1.924,-0.384,452823434.721,1584,0,0,0.174
refined,13,-0.527,-3.123,-2.040,0.004,-0.117,-0.708,0.258,-0.482,0.374,101310133.829,1584,0,0,0.169
refined,14,-0.815,-4.816,-2.581,0.222,-0.687,-0.279,-0.195,0.260,0.159,60780423.551,1584,0,0,0.169
refined,15,-1.018,-6.183,-3.128,0.205,-0.610,-0.422,-0.311,0.337,0.317,58423423.155,1584,0,0,0.165
refined,16,-1.045,-6.442,-3.246,0.209,-0.499,-0.542,-0.315,0.292,0.377,58224355.190,1584,0,0,0.162
refined,17,-1.063,-6.581,-3.301,0.216,-0.474,-0.574,-0.323,0.280,0.391,58207952.145,1584,0,0,0.162
refined,18,-1.064,-6.601,-3.307,0.219,-0.462,-0.585,-0.322,0.274,0.393,58206237.749,1584,0,0,0.161
refined,19,-1.066,-6.615,-3.312,0.220,-0.459,-0.588,-0.323,0.272,0.394,58206053.596,1584,0,0,0.161
refined,20,-1.066,-6.617,-3.313,0.220,-0.458,-0.589,-0.323,0.272,0.394,58206033.571,1584,0,0,0.161
