stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,9.561,2.347,0.001,0,9,718479301.703,74806235.812,19
refined,9.561,2.347,0.001,0,9,718479301.703,74806235.812,19
