attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.215,"[-1.778, -0.652]",0.563,-3.596,0.001,4.220,ngd,28,263156917.644,0.162,-1.000,-0.215,0,0,fn
c,-5.854,"[-8.448, -3.26]",2.594,-3.760,0.000,4.220,ngd,28,263156917.644,0.162,-6.000,0.146,0,0,fn
s,-3.648,"[-5.45, -1.846]",1.802,-3.372,0.001,4.220,ngd,28,263156917.644,0.162,-3.000,-0.648,0,0,fn
vot,0.208,,,,,4.220,ngd,28,263156917.644,0.162,0.167,0.041,0,0,fn
tt,-2.077,"[-4.174, 0.019]",2.097,-1.651,0.103,4.672,lm,28,1573659055.346,0.397,-1.000,-1.077,1,0,fn
c,-5.141,"[-10.69, 0.408]",5.549,-1.543,0.127,4.672,lm,28,1573659055.346,0.397,-6.000,0.859,1,0,fn
s,-4.081,"[-8.423, 0.261]",4.342,-1.566,0.122,4.672,lm,28,1573659055.346,0.397,-3.000,-1.081,1,0,fn
vot,0.404,,,,,4.672,lm,28,1573659055.346,0.397,0.167,0.237,0,0,fn
tt,-0.944,"[-1.277, -0.612]",0.333,-4.727,0.000,8.842,ngd+lm,28,185706784.660,0.136,-1.000,0.056,0,0,fn
c,-6.096,"[-8.195, -3.997]",2.099,-4.838,0.000,8.842,ngd+lm,28,185706784.660,0.136,-6.000,-0.096,0,0,fn
s,-2.738,"[-3.704, -1.772]",0.966,-4.721,0.000,8.842,ngd+lm,28,185706784.660,0.136,-3.000,0.262,0,0,fn
vot,0.155,,,,,8.842,ngd+lm,28,185706784.660,0.136,0.167,-0.012,0,0,fn
