stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,32.223,2.023,0.000,76,0,9,2347418580.993,440538434.991
refined,32.223,2.023,0.000,76,0,9,2347418580.993,440538434.991
