stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,63.127,2.023,0.000,76,0,9,4689870531.755,494726770.434
refined,73.111,2.023,0.000,76,0,9,4689870531.755,433408676.511
