stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.494,-7.851,-3.526,0.996,1.622,-1.314,1.122,-0.754,1.739,220897472.776,1584,0,0,0.063
norefined,2,-0.977,-7.843,-3.519,0.938,1.558,-1.331,1.052,-0.792,1.785,91565000.588,1584,0,0,0.125
norefined,3,-1.402,-7.773,-3.669,0.936,1.480,-1.276,0.872,-0.795,1.758,62105016.277,1584,0,0,0.180
norefined,4,-1.040,-7.742,-3.933,1.027,1.422,-1.140,0.746,-0.790,1.714,58530324.152,1584,0,0,0.134
norefined,5,-1.510,-7.681,-3.996,1.025,1.350,-1.107,0.625,-0.767,1.715,51177966.878,1584,0,0,0.197
norefined,6,-1.050,-7.690,-4.155,1.074,1.297,-1.024,0.597,-0.778,1.709,50712578.086,1584,0,0,0.137
norefined,7,-1.540,-7.647,-4.152,1.054,1.244,-1.025,0.529,-0.754,1.724,46198286.106,1584,0,0,0.201
norefined,8,-1.072,-7.664,-4.293,1.092,1.187,-0.949,0.512,-0.768,1.723,46650393.590,1584,0,0,0.140
norefined,9,-1.564,-7.631,-4.259,1.065,1.146,-0.965,0.467,-0.742,1.742,43279736.982,1584,0,0,0.205
norefined,10,-1.092,-7.653,-4.391,1.097,1.088,-0.894,0.456,-0.757,1.742,44214559.648,1584,0,0,0.143
refined,11,-1.564,-7.631,-4.259,1.065,1.146,-0.965,0.467,-0.742,1.742,43279736.982,1584,0,0,0.205
refined,12,-0.886,-5.985,-2.858,1.696,-0.203,-0.556,-0.005,0.616,1.874,33949586.421,1584,0,0,0.148
refined,13,-1.819,-11.050,-5.961,3.079,-0.263,-0.905,1.185,1.383,2.753,20839509.326,1584,0,0,0.165
refined,14,-3.059,-17.308,-10.547,5.140,-0.841,-1.799,3.020,2.286,4.524,18680474.922,1584,0,0,0.177
refined,15,-2.551,-14.137,-9.069,3.931,-0.452,-1.792,2.545,2.162,4.021,18248875.636,1584,0,0,0.180
refined,16,-4.045,-21.926,-14.448,6.198,-0.659,-2.742,4.214,2.851,5.918,18165398.159,1584,0,0,0.184
refined,17,-1.068,-5.176,-3.725,1.024,-1.420,-0.490,2.158,2.688,1.716,144406704.996,1584,0,0,0.206
refined,18,-0.939,-4.403,-2.768,1.079,-0.477,-0.098,0.414,0.594,1.135,33415103.626,1584,0,0,0.213
refined,19,-1.486,-7.637,-4.558,1.835,-0.440,-0.371,0.919,0.764,1.887,22057628.351,1584,0,0,0.195
refined,20,-2.386,-12.877,-7.683,3.924,-0.583,-1.206,1.942,1.392,3.654,18564563.100,1584,0,0,0.185
