stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.601,1.765,0.000,0,9,2896061326.074,171743758.772,57
refined,319.010,1.765,0.000,0,9,2896061326.074,47621284.079,57
