attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-4.045,"[-13.441, 5.351]",9.396,-0.780,0.453,86,0.250,18165398.159,0.084,-1.000,-3.045,1,0,fn
c,-21.926,"[-72.97, 29.119]",51.045,-0.779,0.454,86,0.250,18165398.159,0.084,-6.000,-15.926,1,0,fn
s,-14.448,"[-49.58, 20.684]",35.132,-0.745,0.473,86,0.250,18165398.159,0.084,-3.000,-11.448,1,0,fn
k0,6.198,"[-9.818, 22.214]",16.016,0.701,0.499,86,0.250,18165398.159,0.084,0.000,6.198,0,0,fp
k1,-0.659,"[-4.513, 3.195]",3.854,-0.310,0.763,86,0.250,18165398.159,0.084,0.000,-0.659,0,0,fp
k2,-2.742,"[-10.999, 5.514]",8.257,-0.602,0.561,86,0.250,18165398.159,0.084,0.000,-2.742,0,0,fp
k3,4.214,"[-5.216, 13.644]",9.430,0.810,0.437,86,0.250,18165398.159,0.084,0.000,4.214,0,0,fp
k4,2.851,"[-3.223, 8.925]",6.074,0.851,0.415,86,0.250,18165398.159,0.084,0.000,2.851,0,0,fp
k5,5.918,"[-7.392, 19.229]",13.311,0.806,0.439,86,0.250,18165398.159,0.084,0.000,5.918,0,0,fp
vot,0.184,,,,,86,0.250,18165398.159,0.084,0.167,0.018,0,0,fn
tt,-2.439,"[-4.562, -0.317]",2.123,-1.953,0.061,86,0.500,36243387.260,0.090,-1.000,-1.439,0,0,fn
c,-13.305,"[-25.15, -1.46]",11.845,-1.909,0.066,86,0.500,36243387.260,0.090,-6.000,-7.305,0,0,fn
s,-6.726,"[-12.271, -1.18]",5.546,-2.061,0.048,86,0.500,36243387.260,0.090,-3.000,-3.726,0,0,fn
k0,-0.236,"[-1.826, 1.355]",1.591,-0.252,0.803,86,0.500,36243387.260,0.090,0.000,-0.236,0,0,fp
k1,-0.190,"[-1.206, 0.825]",1.016,-0.319,0.752,86,0.500,36243387.260,0.090,0.000,-0.190,0,0,fp
k2,-0.298,"[-1.513, 0.917]",1.215,-0.417,0.680,86,0.500,36243387.260,0.090,0.000,-0.298,0,0,fp
k3,-0.282,"[-1.71, 1.147]",1.428,-0.335,0.740,86,0.500,36243387.260,0.090,0.000,-0.282,0,0,fp
k4,-1.709,"[-4.199, 0.78]",2.489,-1.167,0.253,86,0.500,36243387.260,0.090,0.000,-1.709,0,0,fp
k5,-0.136,"[-1.518, 1.247]",1.383,-0.167,0.869,86,0.500,36243387.260,0.090,0.000,-0.136,0,0,fp
vot,0.183,,,,,86,0.500,36243387.260,0.090,0.167,0.017,0,0,fn
tt,-1.599,"[-2.144, -1.054]",0.545,-4.920,0.000,86,0.750,47621284.079,0.079,-1.000,-0.599,0,0,fn
c,-8.703,"[-11.76, -5.646]",3.057,-4.775,0.000,86,0.750,47621284.079,0.079,-6.000,-2.703,0,0,fn
s,-4.744,"[-6.256, -3.232]",1.512,-5.263,0.000,86,0.750,47621284.079,0.079,-3.000,-1.744,0,0,fn
k0,-1.006,"[-1.914, -0.099]",0.907,-1.861,0.069,86,0.750,47621284.079,0.079,0.000,-1.006,0,1,fp
k1,-0.434,"[-0.9, 0.032]",0.466,-1.561,0.125,86,0.750,47621284.079,0.079,0.000,-0.434,0,0,fp
k2,-0.356,"[-0.903, 0.191]",0.547,-1.091,0.281,86,0.750,47621284.079,0.079,0.000,-0.356,0,0,fp
k3,-0.409,"[-1.099, 0.281]",0.690,-0.994,0.325,86,0.750,47621284.079,0.079,0.000,-0.409,0,0,fp
k4,-1.006,"[-1.739, -0.273]",0.733,-2.301,0.026,86,0.750,47621284.079,0.079,0.000,-1.006,0,1,fp
k5,-0.491,"[-1.09, 0.108]",0.599,-1.375,0.176,86,0.750,47621284.079,0.079,0.000,-0.491,0,0,fp
vot,0.184,,,,,86,0.750,47621284.079,0.079,0.167,0.017,0,0,fn
