stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,74.845,2.023,0.000,0,9,2704605876.939,244677485.759,76
refined,194.266,2.023,0.000,0,9,2704605876.939,99817626.270,76
