stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,78.021,2.023,0.000,0,9,2856628883.338,248827133.678,76
refined,203.329,2.023,0.000,0,9,2856628883.338,100895310.037,76
