stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.925,"[-1.693, -0.157]",0.768,-2.403,0.019
norefined,c,-7.357,"[-13.378, -1.335]",6.022,-2.438,0.017
norefined,s,-4.001,"[-7.251, -0.75]",3.251,-2.457,0.017
norefined,k0,-1.251,"[-2.732, 0.229]",1.481,-1.687,0.096
norefined,k1,0.724,"[-0.184, 1.632]",0.908,1.592,0.116
norefined,k2,-1.026,"[-2.034, -0.018]",1.008,-2.031,0.046
norefined,k3,-0.049,"[-0.938, 0.839]",0.888,-0.110,0.912
norefined,k4,0.805,"[-0.664, 2.275]",1.469,1.094,0.278
norefined,k5,-0.390,"[-1.05, 0.27]",0.660,-1.180,0.242
refined,tt,-0.737,"[-1.04, -0.434]",0.303,-4.854,0.000
refined,c,-4.959,"[-7.01, -2.909]",2.051,-4.827,0.000
refined,s,-2.422,"[-3.425, -1.419]",1.003,-4.818,0.000
refined,k0,-0.027,"[-0.438, 0.384]",0.411,-0.133,0.895
refined,k1,0.093,"[-0.234, 0.419]",0.326,0.568,0.572
refined,k2,0.076,"[-0.312, 0.463]",0.387,0.389,0.698
refined,k3,-0.134,"[-0.566, 0.298]",0.432,-0.617,0.539
refined,k4,-0.246,"[-0.87, 0.377]",0.623,-0.789,0.433
refined,k5,0.005,"[-0.249, 0.258]",0.253,0.036,0.971
