attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.079,"[-1.427, -0.731]",0.348,-5.164,0.000,63.969,ngd,80,147368919.600,0.124,-1.000,-0.079,0,0,fn
c,-7.603,"[-9.665, -5.54]",2.063,-6.141,0.000,63.969,ngd,80,147368919.600,0.124,-6.000,-1.603,0,0,fn
s,-3.444,"[-4.532, -2.356]",1.088,-5.275,0.000,63.969,ngd,80,147368919.600,0.124,-3.000,-0.444,0,0,fn
vot,0.142,,,,,63.969,ngd,80,147368919.600,0.124,0.167,-0.025,0,0,fn
tt,-1.209,"[-1.603, -0.815]",0.394,-5.115,0.000,56.996,lm,80,144852353.450,0.123,-1.000,-0.209,0,0,fn
c,-7.277,"[-9.24, -5.313]",1.964,-6.173,0.000,56.996,lm,80,144852353.450,0.123,-6.000,-1.277,0,0,fn
s,-3.176,"[-4.194, -2.159]",1.018,-5.199,0.000,56.996,lm,80,144852353.450,0.123,-3.000,-0.176,0,0,fn
vot,0.166,,,,,56.996,lm,80,144852353.450,0.123,0.167,-0.000,0,0,fn
tt,-1.243,"[-1.653, -0.833]",0.410,-5.056,0.000,122.479,ngd+lm,80,145980649.882,0.123,-1.000,-0.243,0,0,fn
c,-7.934,"[-10.123, -5.745]",2.189,-6.038,0.000,122.479,ngd+lm,80,145980649.882,0.123,-6.000,-1.934,0,0,fn
s,-3.625,"[-4.785, -2.465]",1.160,-5.207,0.000,122.479,ngd+lm,80,145980649.882,0.123,-3.000,-0.625,0,0,fn
vot,0.157,,,,,122.479,ngd+lm,80,145980649.882,0.123,0.167,-0.010,0,0,fn
