stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,24.329,1.857,0.000,38,0,9,1205271020.724,140960234.832
refined,106.696,1.857,0.000,38,0,9,1205271020.724,35332160.392
