stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.590,-4.941,-3.735,-1.026,1.417,1.366,-1.499,-1.917,-0.618,94031410.201,0.119
norefined,2,-0.871,-4.812,-4.022,-0.967,1.408,1.246,-1.366,-1.728,-0.594,78259978.031,0.181
norefined,3,-0.427,-4.962,-3.982,-0.966,1.335,1.308,-1.292,-1.641,-0.514,80727759.058,0.086
norefined,4,-0.842,-4.865,-4.157,-0.889,1.342,1.174,-1.248,-1.533,-0.521,68853746.376,0.173
norefined,5,-0.393,-5.024,-4.093,-0.867,1.270,1.223,-1.206,-1.456,-0.467,72985368.909,0.078
norefined,6,-0.825,-4.927,-4.239,-0.803,1.297,1.093,-1.179,-1.359,-0.466,61399530.769,0.168
norefined,7,-0.375,-5.086,-4.163,-0.778,1.232,1.150,-1.148,-1.292,-0.418,67345420.022,0.074
norefined,8,-0.814,-4.985,-4.296,-0.724,1.271,1.025,-1.127,-1.199,-0.413,55573052.235,0.163
norefined,9,-0.366,-5.148,-4.205,-0.697,1.208,1.089,-1.105,-1.145,-0.369,63046045.291,0.071
norefined,10,-0.809,-5.042,-4.332,-0.651,1.253,0.971,-1.086,-1.056,-0.361,51142175.717,0.160
refined,11,-0.809,-5.042,-4.332,-0.651,1.253,0.971,-1.086,-1.056,-0.361,51142175.717,0.160
refined,12,0.115,-0.234,0.157,0.215,-0.854,-0.736,0.118,0.640,0.853,1579499491.877,-0.492
refined,13,-0.197,-0.893,-0.808,-0.361,0.640,0.180,0.147,-0.761,-0.163,91102797.292,0.221
refined,14,-0.224,-1.952,-1.132,-0.125,0.250,-0.112,0.235,-0.069,-0.056,20775238.048,0.115
refined,15,-0.286,-2.554,-1.603,-0.149,0.209,-0.049,0.088,0.190,-0.094,17429688.637,0.112
refined,16,-0.306,-2.718,-1.733,-0.159,0.220,-0.044,0.058,0.272,-0.116,17286176.510,0.113
refined,17,-0.297,-2.631,-1.672,-0.149,0.213,-0.060,0.074,0.236,-0.091,17284232.790,0.113
refined,18,-0.304,-2.698,-1.719,-0.157,0.220,-0.049,0.064,0.266,-0.113,17282634.170,0.113
refined,19,-0.299,-2.650,-1.686,-0.152,0.215,-0.057,0.072,0.245,-0.098,17282137.845,0.113
refined,20,-0.302,-2.685,-1.710,-0.156,0.219,-0.051,0.066,0.261,-0.109,17281745.059,0.113
