stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.395,"[-3.438, 0.649]",2.044,-1.138,0.259
norefined,c,-6.024,"[-14.795, 2.746]",8.770,-1.146,0.256
norefined,s,-4.464,"[-11.555, 2.628]",7.092,-1.050,0.298
norefined,k0,0.588,"[-1.808, 2.984]",2.396,0.409,0.684
norefined,k1,0.501,"[-1.527, 2.53]",2.029,0.412,0.681
norefined,k2,-0.255,"[-1.902, 1.392]",1.647,-0.258,0.797
norefined,k3,0.743,"[-1.432, 2.917]",2.175,0.570,0.571
norefined,k4,-0.165,"[-1.934, 1.604]",1.769,-0.156,0.877
norefined,k5,1.019,"[-1.011, 3.049]",2.030,0.838,0.405
refined,tt,-0.227,"[-0.433, -0.021]",0.206,-1.841,0.070
refined,c,-1.548,"[-2.578, -0.518]",1.030,-2.506,0.015
refined,s,-0.970,"[-1.628, -0.312]",0.658,-2.458,0.017
refined,k0,0.092,"[-0.803, 0.987]",0.895,0.171,0.865
refined,k1,-0.137,"[-0.892, 0.617]",0.755,-0.303,0.762
refined,k2,0.579,"[-0.018, 1.177]",0.598,1.616,0.111
refined,k3,-0.184,"[-0.814, 0.446]",0.630,-0.487,0.628
refined,k4,-0.900,"[-1.733, -0.067]",0.833,-1.803,0.076
refined,k5,0.862,"[0.174, 1.55]",0.688,2.090,0.040
