stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.896,1.727,0.000,0,9,3897842961.298,1775770789.080,76
refined,10.484,1.727,0.000,0,9,3897842961.298,1618472298.065,76
