stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.572,"[-1.067, -0.078]",0.494,-2.310,0.024
norefined,c,-5.017,"[-9.203, -0.832]",4.186,-2.393,0.020
norefined,s,-2.353,"[-4.785, 0.08]",2.432,-1.931,0.058
norefined,k0,0.013,"[-1.359, 1.384]",1.372,0.019,0.985
norefined,k1,0.879,"[-0.525, 2.283]",1.404,1.250,0.216
norefined,k2,-0.709,"[-1.714, 0.296]",1.005,-1.408,0.164
norefined,k3,-1.278,"[-2.956, 0.399]",1.677,-1.521,0.133
norefined,k4,-1.219,"[-2.574, 0.136]",1.355,-1.796,0.077
norefined,k5,1.760,"[-0.107, 3.628]",1.867,1.882,0.064
refined,tt,-0.784,"[-1.129, -0.439]",0.345,-4.540,0.000
refined,c,-5.348,"[-7.61, -3.085]",2.262,-4.718,0.000
refined,s,-2.297,"[-3.429, -1.165]",1.132,-4.051,0.000
refined,k0,0.507,"[-0.199, 1.214]",0.707,1.433,0.156
refined,k1,0.216,"[-0.244, 0.676]",0.460,0.938,0.351
refined,k2,-0.082,"[-0.603, 0.439]",0.521,-0.313,0.755
refined,k3,0.367,"[-0.393, 1.128]",0.761,0.964,0.339
refined,k4,-0.320,"[-0.962, 0.322]",0.642,-0.994,0.324
refined,k5,0.469,"[-0.107, 1.045]",0.576,1.627,0.108
