stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,32.145,2.023,0.000,76,0,9,2746222430.907,516406511.834
refined,167.054,2.023,0.000,76,0,9,2746222430.907,117159244.950
