stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.717,2.347,0.000,0,9,797340856.059,74902364.448,19
refined,48.957,2.347,0.000,0,9,797340856.059,17694470.177,19
