stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.949,"[-1.592, -0.305]",0.643,-2.506,0.018
norefined,c,-6.889,"[-11.809, -1.968]",4.920,-2.379,0.024
norefined,s,-3.146,"[-5.273, -1.02]",2.127,-2.514,0.018
norefined,k0,0.549,"[-1.142, 2.24]",1.691,0.552,0.585
norefined,k1,-1.676,"[-3.126, -0.225]",1.450,-1.963,0.059
norefined,k2,1.258,"[-0.929, 3.446]",2.187,0.978,0.336
norefined,k3,-1.268,"[-2.93, 0.394]",1.662,-1.297,0.205
norefined,k4,-0.121,"[-1.094, 0.852]",0.973,-0.211,0.834
norefined,k5,0.573,"[-1.412, 2.558]",1.985,0.491,0.627
refined,tt,-0.756,"[-1.05, -0.461]",0.295,-4.359,0.000
refined,c,-4.522,"[-6.136, -2.909]",1.614,-4.761,0.000
refined,s,-2.012,"[-2.766, -1.259]",0.754,-4.537,0.000
refined,k0,-0.135,"[-0.728, 0.459]",0.593,-0.386,0.703
refined,k1,-0.564,"[-0.987, -0.14]",0.424,-2.260,0.031
refined,k2,0.207,"[-0.446, 0.859]",0.653,0.538,0.595
refined,k3,0.371,"[-0.192, 0.933]",0.562,1.120,0.272
refined,k4,0.455,"[0.046, 0.863]",0.408,1.892,0.069
refined,k5,-0.011,"[-0.69, 0.667]",0.678,-0.028,0.978
