attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.872,"[-1.263, -0.48]",0.392,-3.709,0.000,10.195,ngd,60,242710655.810,0.162,-1.000,0.128,0,0,fn
c,-6.605,"[-9.322, -3.889]",2.716,-4.056,0.000,10.195,ngd,60,242710655.810,0.162,-6.000,-0.605,0,0,fn
s,-2.666,"[-3.951, -1.382]",1.284,-3.463,0.001,10.195,ngd,60,242710655.810,0.162,-3.000,0.334,0,0,fn
k0,-0.112,"[-0.781, 0.558]",0.669,-0.279,0.781,10.195,ngd,60,242710655.810,0.162,0.000,-0.112,0,0,fp
k1,-1.342,"[-2.32, -0.363]",0.978,-2.288,0.025,10.195,ngd,60,242710655.810,0.162,0.000,-1.342,0,1,fp
k2,0.182,"[-0.558, 0.922]",0.740,0.410,0.683,10.195,ngd,60,242710655.810,0.162,0.000,0.182,0,0,fp
k3,-0.147,"[-1.221, 0.927]",1.074,-0.229,0.820,10.195,ngd,60,242710655.810,0.162,0.000,-0.147,0,0,fp
k4,0.188,"[-0.615, 0.99]",0.803,0.390,0.698,10.195,ngd,60,242710655.810,0.162,0.000,0.188,0,0,fp
k5,-0.141,"[-0.729, 0.448]",0.588,-0.399,0.691,10.195,ngd,60,242710655.810,0.162,0.000,-0.141,0,0,fp
vot,0.132,,,,,10.195,ngd,60,242710655.810,0.162,0.167,-0.035,0,0,fn
tt,0.490,"[-0.415, 1.396]",0.906,0.903,0.370,10.279,lm,60,2859407442.812,0.555,-1.000,1.490,1,0,fn
c,-6.667,"[-18.782, 5.449]",12.115,-0.918,0.362,10.279,lm,60,2859407442.812,0.555,-6.000,-0.667,1,0,fn
s,-1.805,"[-5.645, 2.034]",3.840,-0.784,0.436,10.279,lm,60,2859407442.812,0.555,-3.000,1.195,1,0,fn
k0,0.600,"[-1.68, 2.879]",2.279,0.439,0.662,10.279,lm,60,2859407442.812,0.555,0.000,0.600,0,0,fp
k1,-1.727,"[-5.651, 2.197]",3.924,-0.734,0.466,10.279,lm,60,2859407442.812,0.555,0.000,-1.727,0,0,fp
k2,1.367,"[-2.432, 5.166]",3.799,0.600,0.550,10.279,lm,60,2859407442.812,0.555,0.000,1.367,0,0,fp
k3,0.193,"[-2.168, 2.553]",2.361,0.136,0.892,10.279,lm,60,2859407442.812,0.555,0.000,0.193,0,0,fp
k4,-0.181,"[-2.552, 2.19]",2.371,-0.127,0.899,10.279,lm,60,2859407442.812,0.555,0.000,-0.181,0,0,fp
k5,0.185,"[-1.535, 1.906]",1.720,0.180,0.858,10.279,lm,60,2859407442.812,0.555,0.000,0.185,0,0,fp
vot,-0.074,,,,,10.279,lm,60,2859407442.812,0.555,0.167,-0.240,0,0,fn
tt,-0.950,"[-1.36, -0.541]",0.410,-3.867,0.000,20.849,ngd+lm,60,154745768.063,0.129,-1.000,0.050,0,0,fn
c,-5.938,"[-8.365, -3.511]",2.427,-4.081,0.000,20.849,ngd+lm,60,154745768.063,0.129,-6.000,0.062,0,0,fn
s,-2.737,"[-3.995, -1.478]",1.259,-3.626,0.001,20.849,ngd+lm,60,154745768.063,0.129,-3.000,0.263,0,0,fn
k0,-0.350,"[-0.924, 0.225]",0.575,-1.015,0.314,20.849,ngd+lm,60,154745768.063,0.129,0.000,-0.350,0,0,fp
k1,-0.012,"[-0.616, 0.592]",0.604,-0.033,0.974,20.849,ngd+lm,60,154745768.063,0.129,0.000,-0.012,0,0,fp
k2,-0.539,"[-1.279, 0.202]",0.741,-1.213,0.229,20.849,ngd+lm,60,154745768.063,0.129,0.000,-0.539,0,0,fp
k3,0.028,"[-0.718, 0.774]",0.746,0.062,0.951,20.849,ngd+lm,60,154745768.063,0.129,0.000,0.028,0,0,fp
k4,0.211,"[-0.342, 0.764]",0.553,0.636,0.527,20.849,ngd+lm,60,154745768.063,0.129,0.000,0.211,0,0,fp
k5,-0.104,"[-0.576, 0.369]",0.473,-0.366,0.716,20.849,ngd+lm,60,154745768.063,0.129,0.000,-0.104,0,0,fp
vot,0.160,,,,,20.849,ngd+lm,60,154745768.063,0.129,0.167,-0.007,0,0,fn
