attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.064,"[-1.356, -0.771]",0.292,-6.060,0.000,58.697,ngd,35,166188760.277,0.129,-1.000,-0.064,0,0,fn
c,-6.205,"[-7.802, -4.608]",1.597,-6.472,0.000,58.697,ngd,35,166188760.277,0.129,-6.000,-0.205,0,0,fn
s,-3.172,"[-4.039, -2.304]",0.867,-6.091,0.000,58.697,ngd,35,166188760.277,0.129,-3.000,-0.172,0,0,fn
vot,0.171,,,,,58.697,ngd,35,166188760.277,0.129,0.167,0.005,0,0,fn
tt,-0.944,"[-1.207, -0.681]",0.263,-5.982,0.000,65.635,lm,35,162385527.120,0.127,-1.000,0.056,0,0,fn
c,-6.350,"[-8.008, -4.691]",1.659,-6.378,0.000,65.635,lm,35,162385527.120,0.127,-6.000,-0.350,0,0,fn
s,-3.266,"[-4.166, -2.367]",0.900,-6.048,0.000,65.635,lm,35,162385527.120,0.127,-3.000,-0.266,0,0,fn
vot,0.149,,,,,65.635,lm,35,162385527.120,0.127,0.167,-0.018,0,0,fn
tt,-0.946,"[-1.209, -0.682]",0.264,-5.972,0.000,116.084,ngd+lm,35,162168946.481,0.127,-1.000,0.054,0,0,fn
c,-6.423,"[-8.106, -4.741]",1.683,-6.360,0.000,116.084,ngd+lm,35,162168946.481,0.127,-6.000,-0.423,0,0,fn
s,-3.279,"[-4.186, -2.373]",0.906,-6.029,0.000,116.084,ngd+lm,35,162168946.481,0.127,-3.000,-0.279,0,0,fn
vot,0.147,,,,,116.084,ngd+lm,35,162168946.481,0.127,0.167,-0.019,0,0,fn
