stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.993,1.727,0.000,0,9,3175855178.701,450867830.524,76
refined,93.212,1.727,0.000,0,9,3175855178.701,234883013.362,76
