stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.266,"[-3.668, 1.135]",2.401,-0.880,0.382
norefined,c,-4.128,"[-14.366, 6.109]",10.237,-0.673,0.504
norefined,s,-3.505,"[-9.15, 2.14]",5.645,-1.036,0.304
norefined,k0,-0.265,"[-2.56, 2.031]",2.295,-0.192,0.848
norefined,k1,-2.420,"[-8.746, 3.906]",6.326,-0.638,0.526
norefined,k2,-1.912,"[-8.424, 4.599]",6.512,-0.490,0.626
norefined,k3,0.441,"[-2.721, 3.602]",3.161,0.232,0.817
norefined,k4,-0.966,"[-4.735, 2.803]",3.769,-0.427,0.670
norefined,k5,-1.252,"[-4.961, 2.457]",3.709,-0.563,0.575
refined,tt,-39.788,"[-11363.896, 11284.32]",11324.108,-0.006,0.995
refined,c,-224.343,"[-62835.176, 62386.49]",62610.833,-0.006,0.995
refined,s,-89.608,"[-25917.7, 25738.485]",25828.092,-0.006,0.995
refined,k0,-34.114,"[-9522.342, 9454.114]",9488.228,-0.006,0.995
refined,k1,-108.763,"[-30935.56, 30718.034]",30826.797,-0.006,0.995
refined,k2,-89.511,"[-25668.6, 25489.578]",25579.089,-0.006,0.995
refined,k3,23.084,"[-7154.102, 7200.269]",7177.186,0.005,0.996
refined,k4,6.851,"[-2169.911, 2183.614]",2176.763,0.005,0.996
refined,k5,11.014,"[-4095.149, 4117.176]",4106.162,0.004,0.996
