stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.626,"[-1.255, 0.004]",0.629,-1.658,0.102
norefined,c,-4.612,"[-8.547, -0.676]",3.935,-1.955,0.055
norefined,s,-3.574,"[-6.717, -0.43]",3.143,-1.896,0.062
norefined,k0,-0.183,"[-1.364, 0.999]",1.182,-0.258,0.797
norefined,k1,-1.522,"[-2.985, -0.059]",1.463,-1.735,0.087
norefined,k2,-1.031,"[-3.403, 1.342]",2.372,-0.725,0.471
norefined,k3,1.217,"[-0.511, 2.944]",1.727,1.175,0.244
norefined,k4,-0.866,"[-2.132, 0.4]",1.266,-1.141,0.258
norefined,k5,-0.973,"[-2.37, 0.423]",1.396,-1.163,0.249
refined,tt,-0.854,"[-1.394, -0.314]",0.540,-2.639,0.010
refined,c,-5.018,"[-7.985, -2.052]",2.966,-2.822,0.006
refined,s,-3.252,"[-5.14, -1.365]",1.888,-2.874,0.005
refined,k0,0.060,"[-0.418, 0.538]",0.478,0.209,0.835
refined,k1,0.023,"[-0.938, 0.984]",0.961,0.040,0.968
refined,k2,0.599,"[-0.525, 1.723]",1.124,0.889,0.377
refined,k3,-0.221,"[-1.06, 0.619]",0.839,-0.439,0.662
refined,k4,-0.526,"[-1.418, 0.367]",0.892,-0.982,0.329
refined,k5,-0.438,"[-1.386, 0.51]",0.948,-0.770,0.444
