stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,30.823,1.727,0.000,0,9,3628983510.105,705975570.852,76
refined,44.677,1.727,0.000,0,9,3628983510.105,518320049.672,76
