stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.689,"[-1.166, -0.212]",0.477,-2.407,0.019
norefined,c,-5.897,"[-9.804, -1.989]",3.908,-2.517,0.014
norefined,s,-1.827,"[-3.279, -0.376]",1.451,-2.100,0.039
norefined,k0,-1.634,"[-3.172, -0.097]",1.537,-1.773,0.081
norefined,k1,0.917,"[-0.4, 2.234]",1.317,1.161,0.250
norefined,k2,0.220,"[-0.933, 1.373]",1.153,0.319,0.751
norefined,k3,-1.467,"[-3.12, 0.186]",1.653,-1.480,0.143
norefined,k4,-0.698,"[-2.393, 0.997]",1.695,-0.687,0.495
norefined,k5,-0.516,"[-1.898, 0.866]",1.382,-0.623,0.535
refined,tt,-3.774,"[-7.765, 0.217]",3.991,-1.577,0.119
refined,c,-31.709,"[-67.881, 4.464]",36.172,-1.462,0.148
refined,s,-10.612,"[-21.908, 0.684]",11.296,-1.567,0.122
refined,k0,-3.735,"[-7.445, -0.025]",3.710,-1.679,0.098
refined,k1,2.241,"[-2.561, 7.043]",4.802,0.778,0.439
refined,k2,-0.742,"[-2.739, 1.255]",1.997,-0.620,0.538
refined,k3,5.210,"[-1.582, 12.002]",6.792,1.279,0.205
refined,k4,-3.064,"[-10.053, 3.924]",6.988,-0.731,0.467
refined,k5,-10.044,"[-21.567, 1.479]",11.523,-1.454,0.151
