stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,35.033,2.023,0.000,76,0,9,2487571564.277,435959487.864
refined,75.318,2.023,0.000,76,0,9,2487571564.277,223757060.330
