stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.761,"[-1.345, -0.177]",0.584,-2.600,0.011
norefined,c,-5.501,"[-8.946, -2.057]",3.445,-3.188,0.002
norefined,s,-2.119,"[-3.742, -0.497]",1.623,-2.607,0.011
norefined,k0,-1.724,"[-3.576, 0.127]",1.851,-1.859,0.067
norefined,k1,-1.370,"[-2.826, 0.086]",1.456,-1.879,0.065
norefined,k2,1.189,"[-0.201, 2.578]",1.390,1.707,0.092
norefined,k3,-0.426,"[-1.374, 0.522]",0.948,-0.896,0.373
norefined,k4,0.584,"[-0.476, 1.643]",1.059,1.100,0.275
norefined,k5,0.656,"[-0.396, 1.708]",1.052,1.244,0.218
refined,tt,-1.168,"[-1.72, -0.616]",0.552,-4.226,0.000
refined,c,-6.193,"[-9.107, -3.279]",2.914,-4.242,0.000
refined,s,-3.400,"[-4.966, -1.834]",1.566,-4.335,0.000
refined,k0,-0.771,"[-1.943, 0.401]",1.172,-1.313,0.194
refined,k1,0.464,"[-0.524, 1.451]",0.988,0.937,0.352
refined,k2,-0.029,"[-0.94, 0.882]",0.911,-0.063,0.950
refined,k3,-0.529,"[-1.085, 0.027]",0.556,-1.899,0.062
refined,k4,0.182,"[-0.506, 0.87]",0.688,0.528,0.599
refined,k5,0.279,"[-0.439, 0.998]",0.718,0.776,0.441
