stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,51.254,2.023,0.000,76,0,9,4421379582.593,560738836.095
refined,95.926,2.023,0.000,76,0,9,4421379582.593,318414871.064
