stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.035,-5.119,-1.225,-1.593,-1.397,1.539,-0.280,1.059,1.006,2605666069.817,0.398
norefined,2,-1.621,-5.243,-1.398,-1.671,-1.458,1.456,-0.321,0.944,0.966,1419138587.655,0.309
norefined,3,-1.181,-5.339,-1.563,-1.740,-1.496,1.403,-0.349,0.851,0.926,645886734.567,0.221
norefined,4,-0.720,-5.417,-1.710,-1.767,-1.500,1.349,-0.379,0.790,0.884,524594638.541,0.133
norefined,5,-1.208,-5.371,-1.745,-1.737,-1.455,1.335,-0.370,0.744,0.823,589562246.042,0.225
norefined,6,-0.736,-5.449,-1.870,-1.757,-1.458,1.287,-0.397,0.704,0.793,486942092.302,0.135
norefined,7,-1.226,-5.399,-1.892,-1.724,-1.412,1.279,-0.385,0.668,0.742,550323765.759,0.227
norefined,8,-0.749,-5.476,-2.003,-1.742,-1.414,1.235,-0.412,0.638,0.718,459392949.730,0.137
norefined,9,-1.240,-5.425,-2.016,-1.708,-1.367,1.231,-0.399,0.607,0.675,520081892.526,0.229
norefined,10,-0.761,-5.501,-2.119,-1.724,-1.370,1.189,-0.426,0.584,0.656,437875050.295,0.138
refined,11,-0.761,-5.501,-2.119,-1.724,-1.370,1.189,-0.426,0.584,0.656,437875050.295,0.138
refined,12,-0.925,-4.513,-2.663,-0.838,0.602,0.236,-0.701,0.044,0.195,187341525.580,0.205
refined,13,-1.247,-6.493,-3.570,-0.859,0.512,0.071,-0.696,0.203,0.298,157352335.727,0.192
refined,14,-1.109,-5.898,-3.249,-0.705,0.428,-0.023,-0.508,0.172,0.286,156092393.306,0.188
refined,15,-1.195,-6.330,-3.463,-0.792,0.466,-0.017,-0.547,0.184,0.277,155920322.657,0.189
refined,16,-1.154,-6.122,-3.367,-0.757,0.456,-0.029,-0.523,0.181,0.281,155888993.478,0.189
refined,17,-1.177,-6.239,-3.421,-0.779,0.466,-0.027,-0.534,0.182,0.278,155877682.431,0.189
refined,18,-1.165,-6.177,-3.393,-0.768,0.462,-0.029,-0.527,0.182,0.280,155874743.263,0.189
refined,19,-1.172,-6.212,-3.408,-0.774,0.465,-0.028,-0.531,0.182,0.279,155873820.759,0.189
refined,20,-1.168,-6.193,-3.400,-0.771,0.464,-0.029,-0.529,0.182,0.279,155873558.693,0.189
