stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,56.884,2.023,0.000,76,0,9,3783711652.619,437875050.292
refined,173.264,2.023,0.000,76,0,9,3783711652.619,155873558.691
