stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,92.808,2.023,0.000,76,0,9,3093472304.339,229712146.249
refined,160.876,2.023,0.000,76,0,9,3093472304.339,136817247.274
