stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,163.401,2.023,0.000,76,0,9,3318284075.436,144591671.779
refined,277.327,2.023,0.000,76,0,9,3318284075.436,86745897.382
