stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,19.224,1.727,0.000,0,9,4019994614.171,1122184794.430,76
refined,27.912,1.727,0.000,0,9,4019994614.171,846427850.696,76
