stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.577,1.727,0.000,0,9,4370076338.933,1624921120.121,76
refined,15.323,1.727,0.000,0,9,4370076338.933,1428941259.909,76
