stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.392,-7.024,-1.407,-0.442,1.918,1.994,-0.806,-0.400,1.545,6346298453.607,1584,0,0,-0.056
norefined,2,-0.074,-7.080,-1.430,-0.532,1.837,1.908,-0.836,-0.463,1.502,4315058661.639,1584,0,0,0.010
norefined,3,-0.544,-7.107,-1.450,-0.621,1.752,1.816,-0.868,-0.514,1.470,2810584606.316,1584,0,0,0.077
norefined,4,-1.031,-7.090,-1.446,-0.680,1.682,1.760,-0.887,-0.536,1.450,1859244745.516,1584,0,0,0.145
norefined,5,-1.475,-7.056,-1.554,-0.754,1.537,1.673,-0.945,-0.510,1.407,1859993646.240,1584,0,0,0.209
norefined,6,-1.045,-7.110,-1.765,-0.819,1.427,1.665,-0.978,-0.504,1.396,1739804389.130,1584,0,0,0.147
norefined,7,-1.494,-7.067,-1.859,-0.890,1.288,1.573,-1.027,-0.473,1.370,1779757980.127,1584,0,0,0.211
norefined,8,-1.041,-7.114,-2.039,-0.932,1.205,1.582,-1.044,-0.443,1.380,1668819758.083,1584,0,0,0.146
norefined,9,-1.503,-7.065,-2.110,-0.999,1.092,1.483,-1.089,-0.423,1.362,1729685270.623,1584,0,0,0.213
norefined,10,-1.038,-7.110,-2.272,-1.019,1.033,1.501,-1.099,-0.390,1.379,1624921120.121,1584,0,0,0.146
refined,11,-1.038,-7.110,-2.272,-1.019,1.033,1.501,-1.099,-0.390,1.379,1624921120.121,1584,0,0,0.146
refined,12,-1.383,-7.988,-4.222,-2.597,0.703,2.212,-1.651,-0.988,1.913,1506437814.938,1584,0,0,0.173
refined,13,-3.239,-19.554,-10.428,-6.994,2.955,5.873,-3.700,-2.378,4.574,1458251001.978,1584,0,0,0.166
refined,14,-8.257,-50.659,-27.886,-18.990,9.683,15.420,-8.628,-3.643,11.858,1428941259.909,1584,0,0,0.163
refined,15,-1.281,-6.662,-2.313,-2.105,5.803,-0.653,-2.023,-0.751,1.346,2972037303.141,1584,0,0,0.192
refined,16,2.081,10.016,3.925,4.316,-13.840,3.242,4.038,1.760,-1.230,14214622880.596,1584,0,0,0.208
refined,17,-8.720,-42.233,-17.584,-18.546,56.911,-6.676,-22.755,-14.524,15.660,4262594913.659,1584,0,0,0.206
refined,18,284.447,1294.339,529.354,636.546,-1845.088,147.897,595.199,578.699,-670.549,15673178649.306,1584,0,0,0.220
refined,19,14.743,2070.665,-3208.813,3395.160,-2216.218,2197.371,1852.618,-788.233,1608.293,13138849538.725,1584,0,0,0.007
refined,20,6633.060,-2308.384,-12788.682,-393.526,-3482.466,175.410,-2837.946,4548.567,5097.114,11915536898.564,1584,0,0,-2.873
