stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.986,"[-1.537, -0.436]",0.551,-2.986,0.004
norefined,c,-7.236,"[-11.813, -2.659]",4.577,-2.637,0.010
norefined,s,-2.109,"[-3.522, -0.696]",1.413,-2.490,0.015
norefined,k0,-0.790,"[-2.085, 0.504]",1.294,-1.019,0.312
norefined,k1,1.007,"[-0.088, 2.102]",1.095,1.534,0.130
norefined,k2,1.226,"[0.202, 2.25]",1.024,1.997,0.050
norefined,k3,-0.958,"[-2.067, 0.152]",1.109,-1.440,0.155
norefined,k4,-0.349,"[-1.372, 0.675]",1.023,-0.568,0.572
norefined,k5,1.215,"[0.309, 2.12]",0.906,2.237,0.029
refined,tt,-1.283,"[-1.979, -0.587]",0.696,-3.074,0.003
refined,c,-8.305,"[-12.92, -3.69]",4.615,-3.001,0.004
refined,s,-3.866,"[-6.146, -1.587]",2.279,-2.829,0.006
refined,k0,-0.479,"[-1.765, 0.806]",1.286,-0.622,0.536
refined,k1,0.037,"[-1.231, 1.306]",1.269,0.049,0.961
refined,k2,-0.012,"[-1.022, 0.999]",1.011,-0.019,0.985
refined,k3,-0.084,"[-1.363, 1.196]",1.279,-0.109,0.913
refined,k4,-0.830,"[-2.111, 0.451]",1.281,-1.081,0.284
refined,k5,0.259,"[-0.475, 0.992]",0.733,0.589,0.558
