stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,37.059,1.727,0.000,0,9,3016728859.071,504636264.455,76
refined,61.402,1.727,0.000,0,9,3016728859.071,326204262.894,76
