stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.687,-5.201,-1.246,0.673,-0.610,1.533,1.235,1.357,-1.555,1557070553.020,1584,0,0,0.132
norefined,2,-1.043,-5.190,-1.438,0.508,-0.615,1.476,1.081,1.202,-1.643,907968471.604,1584,0,0,0.201
norefined,3,-0.994,-5.158,-1.818,0.331,-0.648,1.458,0.875,1.058,-1.724,556375898.642,1584,0,0,0.193
norefined,4,-1.084,-5.082,-2.188,0.177,-0.658,1.440,0.651,0.901,-1.739,398362527.909,1584,0,0,0.213
norefined,5,-0.746,-5.077,-2.502,0.134,-0.657,1.429,0.532,0.840,-1.608,463649522.535,1584,0,0,0.147
norefined,6,-1.232,-5.069,-2.440,0.101,-0.639,1.384,0.505,0.778,-1.570,387319818.481,1584,0,0,0.243
norefined,7,-0.767,-5.110,-2.590,0.119,-0.656,1.405,0.480,0.801,-1.485,440590259.279,1584,0,0,0.150
norefined,8,-1.252,-5.107,-2.509,0.091,-0.637,1.359,0.462,0.746,-1.444,373822171.207,1584,0,0,0.245
norefined,9,-0.782,-5.149,-2.647,0.108,-0.652,1.381,0.441,0.772,-1.368,423591355.170,1584,0,0,0.152
norefined,10,-1.265,-5.147,-2.556,0.082,-0.632,1.334,0.426,0.719,-1.330,362950845.296,1584,0,0,0.246
refined,11,-1.265,-5.147,-2.556,0.082,-0.632,1.334,0.426,0.719,-1.330,362950845.296,1584,0,0,0.246
refined,12,-0.760,-5.004,-2.352,0.094,0.130,-0.254,-0.339,-0.175,0.235,239302477.328,1584,0,0,0.152
refined,13,-1.007,-5.955,-2.839,0.180,0.060,0.158,-0.161,-0.119,-0.062,207033646.797,1584,0,0,0.169
refined,14,-1.053,-6.124,-2.935,0.117,0.039,0.266,-0.115,-0.057,-0.073,206261272.688,1584,0,0,0.172
refined,15,-1.060,-6.153,-2.955,0.106,0.034,0.263,-0.107,-0.047,-0.067,206244639.605,1584,0,0,0.172
refined,16,-1.062,-6.158,-2.959,0.105,0.033,0.263,-0.105,-0.045,-0.066,206243928.510,1584,0,0,0.172
refined,17,-1.062,-6.159,-2.960,0.104,0.032,0.263,-0.104,-0.044,-0.066,206243897.574,1584,0,0,0.172
refined,18,-1.062,-6.159,-2.960,0.104,0.032,0.263,-0.104,-0.044,-0.066,206243896.230,1584,0,0,0.172
refined,19,-1.062,-6.159,-2.961,0.104,0.032,0.263,-0.104,-0.044,-0.066,206243896.172,1584,0,0,0.172
refined,20,-1.062,-6.159,-2.961,0.104,0.032,0.263,-0.104,-0.044,-0.066,206243896.169,1584,0,0,0.172
