stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,53.421,2.023,0.000,0,9,4103875471.519,501944252.622,76
refined,75.354,2.023,0.000,0,9,4103875471.519,368981003.502,76
