attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.911,"[-1.349, -0.472]",0.438,-3.460,0.001,5.605,ngd,94,302541183.681,0.180,-1.000,0.089,0,0,fn
c,-7.334,"[-10.381, -4.286]",3.048,-4.009,0.000,5.605,ngd,94,302541183.681,0.180,-6.000,-1.334,0,0,fn
s,-3.124,"[-4.574, -1.675]",1.449,-3.592,0.001,5.605,ngd,94,302541183.681,0.180,-3.000,-0.124,0,0,fn
vot,0.124,,,,,5.605,ngd,94,302541183.681,0.180,0.167,-0.043,0,0,fn
tt,-1.028,"[-1.375, -0.681]",0.347,-4.939,0.000,5.980,lm,94,179515197.028,0.139,-1.000,-0.028,0,0,fn
c,-6.263,"[-8.196, -4.331]",1.932,-5.400,0.000,5.980,lm,94,179515197.028,0.139,-6.000,-0.263,0,0,fn
s,-3.166,"[-4.221, -2.112]",1.054,-5.004,0.000,5.980,lm,94,179515197.028,0.139,-3.000,-0.166,0,0,fn
vot,0.164,,,,,5.980,lm,94,179515197.028,0.139,0.167,-0.003,0,0,fn
tt,-1.028,"[-1.375, -0.681]",0.347,-4.939,0.000,11.687,ngd+lm,94,179515197.028,0.139,-1.000,-0.028,0,0,fn
c,-6.263,"[-8.196, -4.331]",1.932,-5.400,0.000,11.687,ngd+lm,94,179515197.028,0.139,-6.000,-0.263,0,0,fn
s,-3.166,"[-4.221, -2.112]",1.054,-5.004,0.000,11.687,ngd+lm,94,179515197.028,0.139,-3.000,-0.166,0,0,fn
vot,0.164,,,,,11.687,ngd+lm,94,179515197.028,0.139,0.167,-0.003,0,0,fn
