stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,14.276,2.023,0.000,76,0,9,2087262153.096,715392133.166
refined,23.969,2.023,0.000,76,0,9,2087262153.096,494644650.321
