stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.479,-5.507,-2.226,0.251,1.831,-1.878,0.861,0.609,-0.330,1604012113.025,0.450
norefined,2,-2.090,-5.606,-2.453,0.176,1.754,-1.944,0.737,0.537,-0.366,1233031521.744,0.373
norefined,3,-1.689,-5.672,-2.679,0.119,1.676,-1.973,0.615,0.446,-0.372,954946422.518,0.298
norefined,4,-1.343,-5.747,-2.860,0.029,1.519,-1.917,0.448,0.278,-0.371,788361963.824,0.234
norefined,5,-1.350,-5.818,-2.943,-0.076,1.287,-1.711,0.200,0.025,-0.295,667159576.471,0.232
norefined,6,-1.223,-5.876,-3.045,-0.154,1.091,-1.408,0.022,-0.166,-0.171,567639792.189,0.208
norefined,7,-1.479,-5.890,-3.060,-0.173,0.884,-1.105,-0.124,-0.223,-0.015,516029768.354,0.251
norefined,8,-1.065,-5.930,-3.214,-0.212,0.770,-0.923,-0.148,-0.257,0.047,482944896.458,0.180
norefined,9,-1.518,-5.910,-3.150,-0.202,0.647,-0.805,-0.225,-0.216,0.110,465422002.244,0.257
norefined,10,-1.067,-5.951,-3.299,-0.232,0.558,-0.692,-0.214,-0.234,0.136,427213931.254,0.179
refined,11,-1.067,-5.951,-3.299,-0.232,0.558,-0.692,-0.214,-0.234,0.136,427213931.254,0.179
refined,12,-1.398,-7.471,-4.007,0.376,-0.513,-0.115,-0.031,-0.265,-0.275,318184365.519,0.187
refined,13,-1.693,-8.812,-4.734,0.456,-0.614,-0.093,-0.062,-0.443,-0.380,314437564.576,0.192
refined,14,-1.761,-9.060,-4.877,0.430,-0.563,-0.051,-0.039,-0.470,-0.410,314199563.713,0.194
refined,15,-1.804,-9.279,-4.991,0.442,-0.556,-0.051,-0.032,-0.484,-0.421,314175605.663,0.194
refined,16,-1.808,-9.295,-4.998,0.441,-0.546,-0.044,-0.028,-0.483,-0.426,314172468.306,0.195
refined,17,-1.815,-9.331,-5.016,0.443,-0.546,-0.045,-0.027,-0.485,-0.427,314172052.531,0.194
refined,18,-1.815,-9.329,-5.015,0.443,-0.545,-0.044,-0.026,-0.485,-0.427,314171994.692,0.195
refined,19,-1.816,-9.335,-5.018,0.443,-0.545,-0.044,-0.026,-0.485,-0.428,314171986.174,0.195
refined,20,-1.816,-9.334,-5.018,0.443,-0.545,-0.044,-0.026,-0.485,-0.428,314171984.817,0.195
