attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.947,"[-1.479, -0.415]",0.532,-3.227,0.009,36,0.250,4164229.811,0.046,-1.000,0.053,0,0,fn
c,-5.083,"[-7.556, -2.609]",2.474,-3.724,0.004,36,0.250,4164229.811,0.046,-6.000,0.917,0,0,fn
s,-2.686,"[-3.997, -1.375]",1.311,-3.714,0.004,36,0.250,4164229.811,0.046,-3.000,0.314,0,0,fn
k0,-0.386,"[-1.005, 0.233]",0.619,-1.131,0.285,36,0.250,4164229.811,0.046,0.000,-0.386,0,0,fp
k1,0.021,"[-0.57, 0.611]",0.591,0.063,0.951,36,0.250,4164229.811,0.046,0.000,0.021,0,0,fp
k2,0.501,"[-0.121, 1.122]",0.621,1.461,0.175,36,0.250,4164229.811,0.046,0.000,0.501,0,0,fp
k3,0.197,"[-0.566, 0.959]",0.762,0.467,0.650,36,0.250,4164229.811,0.046,0.000,0.197,0,0,fp
k4,-0.299,"[-0.81, 0.212]",0.511,-1.061,0.314,36,0.250,4164229.811,0.046,0.000,-0.299,0,0,fp
k5,-0.392,"[-1.198, 0.414]",0.806,-0.881,0.399,36,0.250,4164229.811,0.046,0.000,-0.392,0,0,fp
vot,0.186,,,,,36,0.250,4164229.811,0.046,0.167,0.020,0,0,fn
tt,-1.243,"[-2.001, -0.485]",0.758,-2.785,0.009,36,0.500,34140179.943,0.093,-1.000,-0.243,0,0,fn
c,-7.412,"[-11.968, -2.856]",4.556,-2.764,0.010,36,0.500,34140179.943,0.093,-6.000,-1.412,0,0,fn
s,-3.387,"[-5.299, -1.475]",1.912,-3.010,0.005,36,0.500,34140179.943,0.093,-3.000,-0.387,0,0,fn
k0,0.124,"[-0.626, 0.875]",0.750,0.282,0.780,36,0.500,34140179.943,0.093,0.000,0.124,0,0,fp
k1,0.008,"[-0.637, 0.653]",0.645,0.021,0.983,36,0.500,34140179.943,0.093,0.000,0.008,0,0,fp
k2,-0.648,"[-1.541, 0.245]",0.893,-1.233,0.227,36,0.500,34140179.943,0.093,0.000,-0.648,0,0,fp
k3,-0.424,"[-1.221, 0.374]",0.798,-0.902,0.374,36,0.500,34140179.943,0.093,0.000,-0.424,0,0,fp
k4,0.701,"[-0.114, 1.516]",0.815,1.462,0.155,36,0.500,34140179.943,0.093,0.000,0.701,0,0,fp
k5,0.264,"[-0.706, 1.233]",0.969,0.462,0.647,36,0.500,34140179.943,0.093,0.000,0.264,0,0,fp
vot,0.168,,,,,36,0.500,34140179.943,0.093,0.167,0.001,0,0,fn
tt,-1.381,"[-2.166, -0.595]",0.786,-2.947,0.005,36,0.750,55894841.289,0.090,-1.000,-0.381,0,0,fn
c,-7.992,"[-12.668, -3.316]",4.676,-2.867,0.006,36,0.750,55894841.289,0.090,-6.000,-1.992,0,0,fn
s,-3.933,"[-5.989, -1.878]",2.055,-3.210,0.002,36,0.750,55894841.289,0.090,-3.000,-0.933,0,0,fn
k0,-0.239,"[-0.846, 0.368]",0.607,-0.660,0.512,36,0.750,55894841.289,0.090,0.000,-0.239,0,0,fp
k1,0.282,"[-0.319, 0.883]",0.601,0.787,0.435,36,0.750,55894841.289,0.090,0.000,0.282,0,0,fp
k2,-0.188,"[-0.793, 0.417]",0.605,-0.521,0.605,36,0.750,55894841.289,0.090,0.000,-0.188,0,0,fp
k3,-0.248,"[-0.871, 0.375]",0.623,-0.668,0.507,36,0.750,55894841.289,0.090,0.000,-0.248,0,0,fp
k4,0.631,"[-0.163, 1.425]",0.794,1.333,0.189,36,0.750,55894841.289,0.090,0.000,0.631,0,0,fp
k5,-0.115,"[-0.792, 0.562]",0.677,-0.286,0.776,36,0.750,55894841.289,0.090,0.000,-0.115,0,0,fp
vot,0.173,,,,,36,0.750,55894841.289,0.090,0.167,0.006,0,0,fn
