stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.969,"[-1.693, -0.245]",0.724,-2.672,0.009
norefined,c,-7.483,"[-12.845, -2.121]",5.362,-2.785,0.007
norefined,s,-3.345,"[-5.743, -0.946]",2.398,-2.783,0.007
norefined,k0,0.890,"[-0.488, 2.268]",1.378,1.289,0.202
norefined,k1,0.171,"[-0.796, 1.137]",0.967,0.352,0.726
norefined,k2,1.614,"[0.14, 3.088]",1.474,2.186,0.032
norefined,k3,-0.773,"[-1.836, 0.291]",1.064,-1.450,0.152
norefined,k4,-0.330,"[-1.272, 0.613]",0.943,-0.698,0.488
norefined,k5,-0.407,"[-1.561, 0.748]",1.154,-0.703,0.484
refined,tt,-0.578,"[-0.802, -0.355]",0.224,-5.162,0.000
refined,c,-3.642,"[-5.138, -2.147]",1.496,-4.861,0.000
refined,s,-1.679,"[-2.346, -1.011]",0.668,-5.019,0.000
refined,k0,0.547,"[0.058, 1.037]",0.490,2.231,0.029
refined,k1,-0.052,"[-0.393, 0.289]",0.341,-0.304,0.762
refined,k2,0.223,"[-0.19, 0.636]",0.413,1.078,0.285
refined,k3,0.386,"[-0.004, 0.776]",0.390,1.975,0.052
refined,k4,-0.164,"[-0.546, 0.217]",0.382,-0.860,0.393
refined,k5,-0.151,"[-0.597, 0.294]",0.446,-0.678,0.500
