stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.578,-7.391,-2.922,0.741,0.456,1.672,-1.427,-0.883,-0.358,482043509.000,0.214
norefined,2,-1.110,-7.476,-2.991,0.697,0.384,1.584,-1.453,-0.893,-0.410,424496964.361,0.148
norefined,3,-1.559,-7.410,-3.048,0.679,0.324,1.605,-1.308,-0.768,-0.412,436820678.061,0.210
norefined,4,-1.084,-7.494,-3.105,0.636,0.271,1.524,-1.337,-0.786,-0.452,404178879.766,0.145
norefined,5,-1.552,-7.427,-3.128,0.623,0.229,1.551,-1.222,-0.689,-0.445,413909570.485,0.209
norefined,6,-1.074,-7.510,-3.178,0.581,0.189,1.475,-1.254,-0.713,-0.478,390691523.632,0.143
norefined,7,-1.549,-7.444,-3.186,0.569,0.153,1.503,-1.153,-0.627,-0.467,398891094.536,0.208
norefined,8,-1.069,-7.525,-3.233,0.528,0.123,1.431,-1.187,-0.655,-0.493,380782174.161,0.142
norefined,9,-1.547,-7.460,-3.231,0.518,0.091,1.459,-1.094,-0.576,-0.481,388053240.333,0.207
norefined,10,-1.065,-7.540,-3.275,0.478,0.069,1.390,-1.130,-0.606,-0.503,373103441.605,0.141
refined,11,-1.065,-7.540,-3.275,0.478,0.069,1.390,-1.130,-0.606,-0.503,373103441.605,0.141
refined,12,-0.469,-1.429,-1.221,-1.539,-0.495,-1.211,0.068,1.025,1.009,893729751.625,0.328
refined,13,-0.585,-3.090,-1.872,-0.691,-0.130,-0.364,-0.104,0.031,0.337,215054217.928,0.189
refined,14,-0.834,-4.595,-2.450,-0.691,-0.163,-0.226,-0.186,0.149,0.335,192909526.414,0.181
refined,15,-0.718,-4.103,-2.099,-0.501,-0.222,-0.024,-0.204,0.108,0.298,192167464.109,0.175
refined,16,-0.867,-4.853,-2.525,-0.656,-0.195,-0.096,-0.241,0.148,0.360,191678591.707,0.179
refined,17,-0.714,-4.077,-2.087,-0.513,-0.227,-0.019,-0.205,0.108,0.290,192161215.045,0.175
refined,18,-0.867,-4.850,-2.523,-0.658,-0.196,-0.094,-0.242,0.148,0.357,191679163.673,0.179
refined,19,-0.715,-4.078,-2.088,-0.513,-0.227,-0.019,-0.205,0.108,0.290,192159155.923,0.175
refined,20,-0.867,-4.850,-2.523,-0.658,-0.196,-0.094,-0.242,0.148,0.357,191678661.378,0.179
