stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,11.591,2.023,0.000,76,0,9,2414471006.327,944241001.478
refined,17.779,2.023,0.000,76,0,9,2414471006.327,712607055.834
