stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.578,-7.391,-2.922,0.741,0.456,1.672,-1.427,-0.883,-0.358,593016018.786,0.214
norefined,2,-1.149,-7.479,-3.013,0.648,0.356,1.533,-1.428,-0.865,-0.463,622363811.714,0.154
norefined,3,-1.618,-7.403,-3.048,0.625,0.351,1.564,-1.316,-0.770,-0.464,568395689.818,0.219
norefined,4,-1.155,-7.489,-3.116,0.554,0.302,1.454,-1.342,-0.783,-0.525,600793649.072,0.154
norefined,5,-1.628,-7.413,-3.136,0.535,0.300,1.488,-1.238,-0.696,-0.519,552999688.451,0.220
norefined,6,-1.158,-7.496,-3.198,0.470,0.271,1.390,-1.269,-0.719,-0.564,586166012.940,0.155
norefined,7,-1.634,-7.420,-3.208,0.454,0.270,1.425,-1.172,-0.638,-0.554,541787920.754,0.220
norefined,8,-1.161,-7.501,-3.268,0.393,0.253,1.333,-1.206,-0.666,-0.589,575051992.571,0.155
norefined,9,-1.639,-7.427,-3.270,0.379,0.254,1.368,-1.116,-0.590,-0.577,532962791.435,0.221
norefined,10,-1.163,-7.506,-3.328,0.322,0.244,1.280,-1.152,-0.621,-0.604,566086656.127,0.155
refined,11,-1.639,-7.427,-3.270,0.379,0.254,1.368,-1.116,-0.590,-0.577,532962791.435,0.221
refined,12,0.097,0.452,-0.946,-1.831,-0.446,-0.972,-0.064,0.958,0.729,2611523651.310,0.214
refined,13,-0.282,-1.392,-1.169,-1.030,-0.482,-0.324,-0.330,0.431,0.409,581500425.273,0.202
refined,14,-0.826,-3.540,-2.499,-1.377,-0.444,-0.641,-0.616,0.501,0.521,405728254.098,0.233
refined,15,-0.878,-4.166,-2.384,-0.777,0.034,-0.128,-0.469,0.329,0.248,371742737.766,0.211
refined,16,-1.162,-5.435,-3.149,-1.067,0.141,-0.216,-0.567,0.327,0.284,367566072.978,0.214
refined,17,-1.039,-4.976,-2.873,-0.932,0.146,-0.061,-0.439,0.211,0.156,366796759.363,0.209
refined,18,-1.202,-5.679,-3.290,-1.094,0.182,-0.099,-0.540,0.259,0.215,366383227.001,0.212
refined,19,-1.109,-5.296,-3.062,-1.001,0.167,-0.046,-0.471,0.215,0.160,366286492.553,0.209
refined,20,-1.187,-5.630,-3.260,-1.082,0.181,-0.068,-0.525,0.242,0.196,366207736.462,0.211
