stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.563,-6.668,-3.214,1.291,-0.147,1.713,-1.806,0.542,1.038,6060287176.770,-0.084
norefined,2,0.099,-6.696,-3.268,1.206,-0.193,1.643,-1.894,0.455,1.003,3519075754.532,-0.015
norefined,3,-0.384,-6.703,-3.305,1.149,-0.235,1.587,-1.939,0.408,0.953,1645019028.679,0.057
norefined,4,-0.871,-6.663,-3.351,1.079,-0.268,1.549,-1.947,0.377,0.918,765861070.386,0.131
norefined,5,-1.339,-6.589,-3.418,0.986,-0.341,1.492,-1.934,0.343,0.874,448283316.497,0.203
norefined,6,-1.101,-6.561,-3.686,0.929,-0.542,1.421,-1.722,0.273,0.723,374865804.799,0.168
norefined,7,-1.569,-6.476,-3.745,0.848,-0.613,1.382,-1.652,0.271,0.673,407995779.996,0.242
norefined,8,-1.094,-6.529,-3.855,0.885,-0.662,1.358,-1.590,0.252,0.634,337837827.476,0.168
norefined,9,-1.580,-6.453,-3.872,0.812,-0.687,1.326,-1.552,0.247,0.622,382807761.246,0.245
norefined,10,-1.100,-6.511,-3.968,0.856,-0.723,1.306,-1.503,0.236,0.590,320947133.922,0.169
refined,11,-1.100,-6.511,-3.968,0.856,-0.723,1.306,-1.503,0.236,0.590,320947133.922,0.169
refined,12,-1.644,-8.124,-4.127,1.160,-1.199,0.355,-0.003,0.362,1.316,206213342.093,0.202
refined,13,-1.667,-8.486,-4.696,1.036,-1.103,0.353,-0.314,0.416,1.346,181317262.339,0.197
refined,14,-1.711,-8.743,-4.828,1.050,-1.128,0.375,-0.325,0.432,1.396,181214802.424,0.196
refined,15,-1.700,-8.694,-4.798,1.038,-1.120,0.366,-0.319,0.429,1.388,181213068.296,0.196
refined,16,-1.705,-8.715,-4.809,1.042,-1.123,0.370,-0.321,0.428,1.390,181212862.632,0.196
refined,17,-1.703,-8.707,-4.805,1.041,-1.122,0.369,-0.320,0.428,1.389,181212833.552,0.196
refined,18,-1.704,-8.710,-4.806,1.041,-1.122,0.369,-0.320,0.428,1.390,181212829.254,0.196
refined,19,-1.703,-8.709,-4.806,1.041,-1.122,0.369,-0.320,0.428,1.390,181212828.622,0.196
refined,20,-1.704,-8.709,-4.806,1.041,-1.122,0.369,-0.320,0.428,1.390,181212828.528,0.196
