stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.127,"[-2.126, -0.129]",0.999,-1.883,0.064
norefined,c,-6.627,"[-11.968, -1.285]",5.341,-2.069,0.042
norefined,s,-3.863,"[-6.317, -1.41]",2.454,-2.626,0.011
norefined,k0,0.824,"[-0.608, 2.256]",1.432,0.960,0.341
norefined,k1,-0.586,"[-1.87, 0.699]",1.285,-0.760,0.450
norefined,k2,1.224,"[-0.308, 2.756]",1.532,1.332,0.187
norefined,k3,-1.362,"[-2.627, -0.097]",1.265,-1.795,0.077
norefined,k4,0.296,"[-0.744, 1.336]",1.040,0.475,0.636
norefined,k5,0.276,"[-0.945, 1.496]",1.220,0.377,0.708
refined,tt,-1.550,"[-2.74, -0.36]",1.190,-2.173,0.033
refined,c,-9.480,"[-16.647, -2.312]",7.167,-2.206,0.031
refined,s,-3.809,"[-6.232, -1.385]",2.424,-2.621,0.011
refined,k0,-0.328,"[-1.418, 0.762]",1.090,-0.502,0.617
refined,k1,1.167,"[0.086, 2.248]",1.081,1.800,0.076
refined,k2,-0.946,"[-2.072, 0.18]",1.126,-1.401,0.166
refined,k3,0.714,"[-0.335, 1.764]",1.049,1.135,0.260
refined,k4,-0.404,"[-1.286, 0.478]",0.882,-0.764,0.447
refined,k5,-0.872,"[-1.866, 0.122]",0.994,-1.464,0.148
