stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,67.341,1.727,0.000,76,0,9,3224179965.251,320947133.922
refined,125.009,1.727,0.000,76,0,9,3224179965.251,181212828.528
