stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.267,"[-2.275, -0.259]",1.008,-2.510,0.015
norefined,c,-7.668,"[-13.529, -1.807]",5.861,-2.611,0.011
norefined,s,-1.889,"[-3.665, -0.112]",1.776,-2.122,0.038
norefined,k0,-0.970,"[-3.399, 1.459]",2.429,-0.797,0.428
norefined,k1,-1.017,"[-2.356, 0.323]",1.339,-1.515,0.134
norefined,k2,-1.015,"[-2.68, 0.65]",1.665,-1.217,0.228
norefined,k3,0.263,"[-0.988, 1.514]",1.251,0.420,0.676
norefined,k4,1.596,"[-0.551, 3.742]",2.147,1.484,0.143
norefined,k5,-0.907,"[-2.136, 0.321]",1.229,-1.474,0.145
refined,tt,-0.884,"[-1.155, -0.613]",0.271,-6.510,0.000
refined,c,-5.622,"[-7.105, -4.14]",1.482,-7.570,0.000
refined,s,-2.823,"[-3.638, -2.007]",0.815,-6.910,0.000
refined,k0,-0.003,"[-0.647, 0.641]",0.644,-0.009,0.993
refined,k1,-0.135,"[-0.444, 0.173]",0.309,-0.876,0.384
refined,k2,-0.005,"[-0.456, 0.446]",0.451,-0.021,0.983
refined,k3,-0.472,"[-0.956, 0.013]",0.484,-1.944,0.056
refined,k4,0.402,"[-0.146, 0.95]",0.548,1.464,0.148
refined,k5,-0.071,"[-0.498, 0.355]",0.427,-0.333,0.740
