stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.944,"[-1.724, -0.164]",0.780,-2.417,0.018
norefined,c,-7.749,"[-13.33, -2.168]",5.581,-2.772,0.007
norefined,s,-1.859,"[-3.31, -0.409]",1.451,-2.558,0.013
norefined,k0,-0.971,"[-3.126, 1.185]",2.155,-0.899,0.372
norefined,k1,-1.077,"[-2.342, 0.187]",1.264,-1.701,0.094
norefined,k2,-1.047,"[-2.856, 0.763]",1.810,-1.155,0.252
norefined,k3,0.399,"[-0.767, 1.565]",1.166,0.683,0.497
norefined,k4,1.421,"[-0.481, 3.323]",1.902,1.491,0.141
norefined,k5,-0.778,"[-2.107, 0.551]",1.329,-1.168,0.247
refined,tt,-1.122,"[-1.485, -0.759]",0.363,-6.165,0.000
refined,c,-6.485,"[-8.419, -4.551]",1.934,-6.694,0.000
refined,s,-3.162,"[-4.155, -2.169]",0.993,-6.357,0.000
refined,k0,0.036,"[-0.699, 0.772]",0.736,0.098,0.922
refined,k1,-0.081,"[-0.416, 0.254]",0.335,-0.484,0.630
refined,k2,-0.116,"[-0.598, 0.365]",0.482,-0.482,0.631
refined,k3,0.242,"[-0.255, 0.738]",0.497,0.971,0.335
refined,k4,-0.210,"[-0.722, 0.302]",0.512,-0.818,0.416
refined,k5,0.247,"[-0.24, 0.735]",0.487,1.013,0.315
