stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,82.020,2.023,0.000,0,9,3706109886.926,308391422.613,76
refined,190.680,2.023,0.000,0,9,3706109886.926,139255477.757,76
