stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.051,2.023,0.000,0,9,2123256066.340,1020040030.702,76
refined,23.960,2.023,0.000,0,9,2123256066.340,503319365.456,76
