stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.990,1.727,0.000,0,9,2647514314.221,556213721.714,76
refined,38.932,1.727,0.000,0,9,2647514314.221,424982922.377,76
