stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.695,"[-2.82, -0.571]",1.125,-2.514,0.014
norefined,c,-7.762,"[-13.215, -2.309]",5.453,-2.374,0.020
norefined,s,-3.982,"[-6.913, -1.05]",2.931,-2.266,0.027
norefined,k0,-0.860,"[-1.981, 0.261]",1.121,-1.280,0.205
norefined,k1,0.171,"[-0.643, 0.984]",0.813,0.350,0.727
norefined,k2,1.223,"[0.059, 2.387]",1.164,1.752,0.084
norefined,k3,0.992,"[-0.24, 2.225]",1.232,1.343,0.184
norefined,k4,0.628,"[-0.415, 1.671]",1.043,1.005,0.319
norefined,k5,-0.225,"[-1.226, 0.775]",1.000,-0.376,0.708
refined,tt,-1.354,"[-2.213, -0.495]",0.859,-2.629,0.011
refined,c,-7.397,"[-12.063, -2.73]",4.667,-2.644,0.010
refined,s,-3.926,"[-6.328, -1.524]",2.402,-2.726,0.008
refined,k0,0.715,"[-0.205, 1.636]",0.921,1.296,0.199
refined,k1,-0.571,"[-1.321, 0.18]",0.751,-1.268,0.209
refined,k2,0.708,"[-0.175, 1.591]",0.883,1.337,0.186
refined,k3,1.209,"[-0.114, 2.533]",1.323,1.524,0.132
refined,k4,0.077,"[-0.899, 1.052]",0.975,0.131,0.896
refined,k5,-0.690,"[-1.711, 0.33]",1.021,-1.128,0.263
