stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.785,-6.328,-1.278,-1.476,-0.705,1.325,0.461,0.018,0.155,776309804.642,0.124
norefined,2,-0.576,-6.284,-1.718,-1.414,-0.656,1.347,0.404,-0.014,0.162,487097596.658,0.092
norefined,3,-0.739,-6.178,-2.147,-1.275,-0.601,1.364,0.366,0.051,0.163,342072282.830,0.120
norefined,4,-0.567,-6.123,-2.499,-1.038,-0.538,1.268,0.373,0.189,0.087,283402008.116,0.093
norefined,5,-1.036,-6.072,-2.540,-0.956,-0.552,1.208,0.357,0.248,-0.021,307248911.067,0.171
norefined,6,-0.571,-6.119,-2.651,-0.853,-0.538,1.136,0.362,0.300,-0.040,258143083.058,0.093
norefined,7,-1.060,-6.081,-2.626,-0.834,-0.564,1.110,0.343,0.317,-0.122,287431411.009,0.174
norefined,8,-0.589,-6.132,-2.723,-0.732,-0.540,1.052,0.353,0.365,-0.118,244721820.863,0.096
norefined,9,-1.079,-6.098,-2.677,-0.735,-0.570,1.040,0.333,0.365,-0.189,276257844.224,0.177
norefined,10,-0.607,-6.151,-2.767,-0.635,-0.540,0.990,0.344,0.408,-0.171,236615927.101,0.099
refined,11,-0.607,-6.151,-2.767,-0.635,-0.540,0.990,0.344,0.408,-0.171,236615927.101,0.099
refined,12,-0.957,-5.562,-2.430,0.845,-0.066,0.772,0.259,-0.159,-0.690,164056423.372,0.172
refined,13,-1.065,-6.795,-2.917,0.619,-0.111,1.016,0.560,0.024,-0.768,141828059.003,0.157
refined,14,-1.124,-7.228,-3.093,0.588,-0.075,1.112,0.599,0.111,-0.846,141214769.493,0.155
refined,15,-1.134,-7.303,-3.123,0.578,-0.064,1.129,0.596,0.135,-0.866,141188141.779,0.155
refined,16,-1.137,-7.322,-3.130,0.577,-0.061,1.132,0.597,0.140,-0.871,141187048.560,0.155
refined,17,-1.137,-7.325,-3.131,0.577,-0.061,1.133,0.597,0.141,-0.872,141187005.699,0.155
refined,18,-1.137,-7.325,-3.132,0.577,-0.061,1.133,0.597,0.141,-0.872,141187004.037,0.155
refined,19,-1.137,-7.326,-3.132,0.577,-0.061,1.133,0.597,0.141,-0.872,141187003.973,0.155
refined,20,-1.137,-7.326,-3.132,0.576,-0.061,1.133,0.597,0.141,-0.872,141187003.970,0.155
